"time","species_1","species_2","species_3","species_4","species_5","species_6","species_7","species_8","species_9","species_10","species_11","species_12","species_13","species_14","species_15","species_16","species_17","species_18","species_19","species_20","species_21","species_22","species_23","species_24","species_25","species_26","species_27","species_28","species_29","species_30","species_31","species_32","species_33","species_34","species_35","species_36","species_37","species_38","species_39","species_40","species_41","species_42","species_43","species_44","species_45","species_46","species_47","species_48","species_49","species_50","species_51","species_52","species_53","species_54","species_55","species_56","species_57","species_58","species_59","species_60","species_61","species_62","species_63","species_64","species_65","species_66","species_67","species_68","species_69","species_70","species_71","species_72","species_73","species_74","species_75","species_76","species_77","species_78","species_79","species_80","species_81","species_82","species_83","species_84","species_85","species_86","species_87","species_88","species_89","species_90","species_91","species_92","species_93","species_94","species_95","species_96","species_97","species_98","species_99","species_100"
1,1,11,1,4,1,6,0,6,4,14,1,6,5,1,3,7,6,2,7,5,0,4,0,6,5,7,2,10,4,8,1,8,0,10,7,0,8,6,5,18,5,8,9,8,4,11,12,6,4,6,5,5,10,7,9,1,8,11,5,2,10,5,3,7,5,9,6,5,4,1,2,3,0,1,2,6,3,7,1,2,4,9,7,4,2,8,1,7,4,16,11,2,12,7,11,10,10,1,1,5
2,1,13,5,5,4,6,0,10,5,18,1,12,5,3,3,11,10,2,7,5,0,5,0,11,8,8,4,12,4,10,4,9,0,15,12,1,7,7,6,24,8,12,11,12,6,16,18,7,4,10,5,11,18,8,12,3,7,15,6,4,9,5,4,7,7,12,8,5,8,1,4,5,0,3,3,5,5,10,1,2,7,17,15,3,2,8,1,9,5,24,12,5,16,10,13,13,20,1,2,6
3,2,11,6,5,5,7,0,12,4,23,1,13,8,3,5,14,10,2,12,6,0,5,1,12,11,11,3,12,7,14,4,13,0,17,13,1,11,8,7,24,9,14,15,20,6,20,21,14,4,7,6,13,22,9,13,3,7,18,6,5,10,7,4,11,7,15,14,7,9,2,3,9,0,5,4,11,4,11,1,3,7,21,18,3,1,10,3,9,7,31,14,7,18,14,17,14,24,2,4,8
4,3,13,7,9,7,8,1,14,5,24,1,15,9,3,6,13,11,2,20,5,1,7,1,14,12,15,5,14,4,18,5,18,0,19,12,1,13,9,9,22,12,18,16,21,8,23,29,24,6,7,10,15,22,10,15,5,10,20,5,6,13,10,3,16,6,15,15,7,6,3,3,11,0,8,6,15,4,15,1,4,9,24,24,3,2,15,4,8,8,35,15,6,20,17,17,19,29,2,5,12
5,4,13,7,10,8,13,1,13,7,21,1,23,9,3,9,15,13,2,20,6,0,8,1,14,17,17,5,13,5,25,6,24,0,21,13,1,14,10,13,25,16,21,16,22,8,27,29,26,8,8,10,15,23,11,19,4,11,22,4,6,18,10,2,18,7,19,20,6,6,2,2,14,0,8,9,22,3,15,1,5,8,29,29,4,3,18,6,9,9,43,13,8,19,18,15,21,34,3,4,15
6,5,13,8,10,6,14,0,13,7,23,3,29,9,5,11,17,13,2,19,7,0,11,1,17,18,18,8,18,6,26,7,32,0,20,18,2,17,11,15,29,19,25,17,21,9,30,29,23,8,10,14,17,24,11,20,4,12,22,2,7,17,11,4,18,6,20,20,9,5,2,3,17,0,8,14,21,2,21,3,5,8,34,31,6,4,18,6,9,10,43,16,7,17,20,17,23,38,2,4,17
7,6,12,7,11,7,20,0,18,7,27,3,30,10,5,12,18,13,2,18,10,0,11,1,17,21,19,9,19,5,27,8,33,0,24,21,3,18,11,17,31,20,28,18,25,9,29,31,19,7,10,14,20,28,11,23,3,12,22,3,8,17,13,4,17,6,20,20,8,5,1,2,16,0,10,14,27,3,23,3,5,9,35,29,7,4,16,7,10,10,46,15,10,18,22,14,23,42,2,7,19
8,4,11,11,11,6,22,0,18,7,28,4,31,8,6,12,22,14,2,18,10,0,13,1,14,26,20,9,19,5,29,8,33,1,24,21,3,18,11,18,33,27,28,23,26,10,34,31,24,7,18,16,17,29,13,28,2,13,25,3,12,20,15,6,18,7,22,21,8,6,3,2,16,0,10,17,29,4,24,3,5,10,39,32,6,4,20,8,8,10,50,14,7,22,23,12,27,43,2,8,21
9,3,9,12,12,4,23,1,20,8,27,4,33,8,7,13,25,16,2,17,11,0,12,1,17,26,16,9,19,5,32,8,34,1,24,25,4,21,13,20,41,28,31,27,27,10,35,34,26,7,15,14,20,29,15,28,3,15,27,3,13,22,15,6,19,8,23,23,7,6,2,2,17,0,9,17,30,4,23,3,4,13,42,33,8,6,19,9,9,10,55,14,7,24,24,17,28,47,2,10,21
10,4,9,12,12,4,24,1,19,8,29,4,36,8,6,13,27,18,1,18,14,0,13,1,17,25,18,9,19,5,29,7,35,1,25,24,5,23,14,26,41,25,31,27,23,16,36,33,24,7,13,14,20,28,16,29,3,18,31,2,13,21,18,5,19,9,19,25,5,7,2,2,22,0,9,18,27,4,23,4,4,14,44,39,10,6,17,8,9,12,61,13,9,29,23,18,35,44,2,10,22
11,3,10,10,10,8,27,2,19,7,26,4,37,9,6,16,27,18,1,18,15,0,14,1,17,25,16,10,19,5,33,9,35,1,25,24,4,25,13,25,42,27,34,31,23,16,43,34,23,9,14,14,21,30,15,24,3,16,29,3,13,22,20,5,22,10,22,26,5,8,2,4,19,1,8,18,28,4,23,3,4,12,45,40,11,5,16,8,10,12,64,19,9,28,24,20,33,46,1,10,22
12,3,11,10,11,9,29,2,19,9,29,4,40,10,6,16,25,18,1,18,19,0,16,2,18,26,16,9,19,5,38,9,37,0,26,22,4,29,14,31,42,24,39,30,23,15,45,36,23,9,14,12,23,34,13,25,3,16,31,3,13,24,24,5,19,10,23,25,5,9,2,5,20,1,7,16,25,4,22,2,4,12,46,39,12,5,14,9,11,15,66,19,9,26,24,20,27,48,1,9,23
