"time","species_1","species_2","species_3","species_4","species_5","species_6","species_7","species_8","species_9","species_10","species_11","species_12","species_13","species_14","species_15","species_16","species_17","species_18","species_19","species_20","species_21","species_22","species_23","species_24","species_25","species_26","species_27","species_28","species_29","species_30","species_31","species_32","species_33","species_34","species_35","species_36","species_37","species_38","species_39","species_40","species_41","species_42","species_43","species_44","species_45","species_46","species_47","species_48","species_49","species_50","species_51","species_52","species_53","species_54","species_55","species_56","species_57","species_58","species_59","species_60","species_61","species_62","species_63","species_64","species_65","species_66","species_67","species_68","species_69","species_70","species_71","species_72","species_73","species_74","species_75","species_76","species_77","species_78","species_79","species_80","species_81","species_82","species_83","species_84","species_85","species_86","species_87","species_88","species_89","species_90","species_91","species_92","species_93","species_94","species_95","species_96","species_97","species_98","species_99","species_100"
1,5,0,8,5,2,10,7,10,4,6,3,2,4,1,15,9,8,9,5,7,5,0,5,1,1,6,7,0,8,11,4,10,0,8,7,0,0,6,17,1,4,9,6,5,13,1,12,7,1,1,3,2,7,5,2,9,8,4,2,3,9,10,2,8,8,8,2,7,6,2,2,4,9,0,6,0,6,9,11,11,4,3,4,6,14,1,2,3,2,10,8,3,7,8,14,12,2,10,13,2
2,6,1,13,7,5,15,9,10,4,8,6,1,7,2,19,10,7,13,6,14,11,0,9,1,1,4,12,0,12,13,2,15,0,11,10,0,0,12,17,1,6,11,6,7,25,2,16,14,3,2,5,5,8,6,1,11,11,7,3,7,13,14,2,9,9,15,3,8,9,3,2,4,12,1,6,1,5,11,16,18,6,4,6,9,16,6,3,4,5,14,9,4,9,11,18,15,2,11,14,2
3,10,2,20,8,7,19,12,14,4,10,7,3,8,2,26,8,7,19,9,14,14,0,13,1,2,7,20,0,14,18,4,18,0,16,11,0,1,22,16,1,6,12,6,8,27,6,24,15,3,2,6,6,9,10,2,14,11,11,4,9,16,16,2,11,9,17,5,6,8,2,3,5,14,1,9,1,5,11,17,19,8,5,7,10,18,7,4,4,7,15,10,8,12,13,17,21,3,9,20,1
4,11,3,22,13,9,20,15,13,3,12,6,3,9,2,27,12,9,19,15,17,13,0,15,0,2,8,22,0,18,20,5,19,0,16,11,0,1,25,15,1,10,12,5,9,30,8,31,15,4,3,6,7,12,10,3,16,13,11,4,12,21,20,2,14,9,21,4,9,10,3,3,5,12,2,10,2,5,14,21,23,12,7,8,10,16,8,5,6,11,14,14,9,15,15,24,23,4,6,23,1
5,8,3,24,15,10,20,18,17,5,12,8,4,9,4,29,14,10,21,15,16,13,0,17,0,1,10,26,1,19,27,6,24,0,17,14,0,2,26,15,1,13,14,7,11,33,9,37,17,3,3,6,7,14,13,2,20,15,15,3,14,24,25,3,14,10,26,6,11,11,5,2,6,15,2,12,2,5,14,26,24,15,6,14,11,16,9,6,8,11,15,18,9,19,17,24,26,5,7,24,5
6,8,2,23,16,11,24,21,16,8,13,13,4,12,6,36,19,11,25,16,16,10,0,22,0,1,12,32,5,19,27,7,27,0,20,16,0,2,25,17,2,17,17,11,11,32,8,39,22,5,2,5,7,17,16,3,22,18,18,3,14,26,27,3,12,12,33,6,13,11,5,5,8,14,3,13,2,6,13,26,27,16,5,16,15,13,11,7,8,10,12,22,8,25,17,25,26,5,12,25,4
7,9,3,26,18,10,29,23,18,9,13,14,4,14,6,35,18,10,25,19,15,9,0,25,0,1,13,36,6,22,29,8,27,0,21,22,0,2,25,19,3,15,19,11,13,36,7,38,25,5,5,6,9,17,17,4,21,21,19,3,14,26,29,2,13,12,36,8,13,11,3,6,11,18,4,14,3,6,17,23,29,17,6,16,18,16,11,8,10,10,10,22,9,30,17,25,25,7,13,28,2
8,8,4,28,19,11,38,24,22,7,16,16,6,16,6,38,20,9,29,20,15,12,0,26,1,3,15,38,7,25,31,8,25,0,23,29,0,2,25,22,3,16,22,13,15,38,8,37,23,5,6,6,11,19,16,5,21,22,19,4,16,28,31,1,13,13,41,8,14,7,5,6,11,18,5,14,3,5,18,24,29,16,6,17,21,20,13,7,8,13,9,24,9,32,20,34,25,8,14,29,3
9,8,5,29,21,14,37,28,19,8,16,17,7,17,5,39,21,9,31,20,19,15,0,24,1,3,15,43,6,26,34,9,24,0,23,29,0,2,25,22,4,17,22,12,17,37,8,33,24,5,6,7,11,18,17,6,23,21,22,6,20,30,35,1,13,14,40,8,16,9,5,4,12,18,5,15,3,6,19,18,33,19,5,19,22,18,13,7,10,16,6,26,8,35,19,33,25,9,12,30,5
10,10,5,29,19,17,40,27,23,10,16,17,6,18,5,38,21,9,32,25,18,14,0,24,1,3,13,47,8,27,35,10,21,0,20,28,0,2,27,21,5,19,25,14,19,41,9,34,27,5,5,8,11,21,14,7,23,23,27,6,23,29,35,0,13,13,44,10,17,11,6,4,12,20,6,17,5,5,18,15,35,20,5,18,26,18,14,7,10,17,7,25,11,37,21,39,28,9,14,28,3
11,11,5,28,21,19,41,31,26,8,17,18,7,19,5,42,23,9,33,28,19,16,0,24,1,3,14,51,8,27,37,11,22,0,22,29,0,2,25,21,5,24,27,15,19,44,9,34,29,5,4,9,11,21,13,11,24,27,28,7,23,27,37,0,14,14,47,12,17,13,5,4,14,22,5,18,5,4,17,19,38,20,5,18,32,20,15,8,10,19,12,24,9,38,23,41,27,10,14,24,5
12,9,6,28,20,18,41,31,25,10,17,17,7,19,4,42,24,10,35,30,19,18,0,27,1,3,16,57,7,26,37,12,20,0,24,30,0,2,24,23,5,27,31,17,18,45,11,37,30,7,4,9,12,22,11,11,25,24,29,7,23,24,40,0,14,15,50,11,17,12,6,5,14,24,5,19,5,3,17,17,40,20,6,18,39,22,17,9,9,20,11,26,12,41,26,44,26,8,18,27,5
13,9,6,29,18,19,42,31,26,11,17,18,7,19,4,45,28,10,36,32,13,14,0,27,1,3,17,63,7,26,39,16,20,0,21,33,0,2,25,25,7,31,30,17,20,45,12,41,29,7,5,10,13,25,13,10,25,24,28,9,24,29,42,0,12,14,51,13,18,12,6,6,16,30,6,21,5,4,18,14,37,19,6,17,45,24,17,9,9,22,12,29,12,43,25,48,25,10,15,30,2
14,10,6,30,18,22,39,32,26,10,16,17,7,21,4,43,29,9,39,34,17,15,1,32,1,3,22,65,6,28,39,15,19,0,23,35,0,2,24,26,9,29,30,17,22,45,13,44,31,7,5,9,13,26,15,10,20,24,28,8,24,33,46,0,12,18,52,10,18,13,7,5,18,28,7,24,5,4,20,15,38,17,6,16,48,22,17,6,9,20,11,28,11,43,24,49,25,11,18,30,2
