"time","species_1","species_2","species_3","species_4","species_5","species_6","species_7","species_8","species_9","species_10","species_11","species_12","species_13","species_14","species_15","species_16","species_17","species_18","species_19","species_20","species_21","species_22","species_23","species_24","species_25","species_26","species_27","species_28","species_29","species_30","species_31","species_32","species_33","species_34","species_35","species_36","species_37","species_38","species_39","species_40","species_41","species_42","species_43","species_44","species_45","species_46","species_47","species_48","species_49","species_50","species_51","species_52","species_53","species_54","species_55","species_56","species_57","species_58","species_59","species_60","species_61","species_62","species_63","species_64","species_65","species_66","species_67","species_68","species_69","species_70","species_71","species_72","species_73","species_74","species_75","species_76","species_77","species_78","species_79","species_80","species_81","species_82","species_83","species_84","species_85","species_86","species_87","species_88","species_89","species_90","species_91","species_92","species_93","species_94","species_95","species_96","species_97","species_98","species_99","species_100"
1,0,4,4,4,2,4,0,6,1,8,3,6,2,5,0,4,0,2,1,0,11,1,0,2,2,9,3,1,1,6,0,6,1,0,8,6,4,11,7,7,5,0,6,4,10,0,5,8,4,1,0,7,6,1,9,7,6,3,0,3,9,2,4,2,1,11,4,5,10,7,0,0,15,0,4,7,3,7,4,4,1,4,2,10,5,5,0,11,0,2,4,0,8,2,4,3,1,2,1,0
2,0,4,7,5,5,6,1,7,1,9,7,10,6,7,1,6,0,3,2,1,14,3,1,4,2,10,3,1,1,10,0,8,1,0,10,10,7,13,8,8,9,2,8,7,11,0,5,11,6,1,0,9,10,3,12,9,8,3,1,5,11,3,6,3,1,16,7,5,11,11,0,0,17,3,9,10,4,9,6,10,1,5,3,18,9,6,2,12,1,2,5,0,9,5,9,5,2,3,1,0
3,0,5,8,5,6,7,1,8,3,14,7,11,8,11,1,6,2,4,4,1,14,4,1,5,3,14,3,2,1,12,0,9,2,0,13,13,8,16,10,10,9,2,9,8,13,0,8,15,12,1,0,11,13,4,15,14,12,4,1,7,16,4,7,3,2,20,7,9,13,14,1,0,22,5,10,12,4,10,7,13,1,8,4,21,15,7,4,17,1,2,6,1,11,7,11,9,3,4,1,1
4,0,6,9,8,7,7,1,8,3,17,9,12,10,13,2,7,3,4,5,3,16,4,1,5,3,16,4,2,1,13,1,12,2,1,15,16,8,17,13,11,9,2,11,8,20,0,9,20,13,2,0,11,14,4,20,17,12,10,1,7,18,5,7,5,3,21,10,13,18,16,1,0,25,8,11,14,7,11,9,14,1,8,5,23,17,7,4,21,1,2,6,2,13,10,11,10,3,6,1,1
5,0,8,13,9,6,9,1,11,3,18,9,15,12,17,2,8,6,4,6,3,17,4,2,5,3,24,4,2,1,16,2,14,2,1,15,18,9,24,15,14,9,2,12,10,22,0,10,20,13,3,0,12,14,6,22,19,14,11,4,8,20,8,7,8,5,23,12,17,23,21,2,0,27,9,12,18,9,15,14,15,1,12,6,25,19,8,5,24,2,2,6,2,14,12,12,11,4,6,1,1
6,0,9,14,11,7,10,1,11,3,18,10,17,14,18,2,9,6,4,7,3,20,6,2,6,3,26,7,2,1,21,2,18,3,1,19,18,9,25,16,15,12,2,14,10,28,0,12,22,16,3,0,13,16,9,25,22,18,14,4,7,24,9,9,8,6,25,12,22,27,21,2,0,28,10,13,20,9,16,17,17,2,15,7,29,19,9,5,26,2,2,6,2,16,12,17,12,6,7,1,1
7,0,14,14,11,7,12,1,16,3,20,11,20,16,20,3,13,8,7,6,3,22,7,3,7,3,29,7,2,2,24,2,19,3,1,23,21,11,26,17,18,17,2,15,11,32,0,13,24,16,5,0,16,16,10,26,22,21,15,4,8,28,11,10,10,8,27,14,22,28,25,2,0,27,10,14,21,9,17,21,18,3,15,10,33,19,10,5,28,2,2,7,2,18,14,19,14,7,9,1,2
8,0,17,16,12,8,16,1,17,3,24,14,21,18,24,3,15,13,7,7,3,24,8,3,7,3,30,7,2,2,25,2,22,4,1,24,20,11,27,18,20,17,3,16,12,33,0,14,24,17,5,0,17,17,11,28,25,23,18,4,8,30,13,11,11,10,31,15,22,29,28,3,0,29,11,15,22,11,18,23,19,3,14,10,34,21,11,4,28,2,2,8,2,21,16,21,19,8,9,1,2
9,0,18,16,12,9,17,1,20,3,26,13,21,18,24,3,15,14,7,8,4,28,8,3,7,3,32,10,3,3,24,2,22,6,1,25,22,14,28,19,26,17,3,17,15,39,0,15,26,16,7,0,19,19,12,30,29,24,19,4,10,31,16,10,13,12,35,18,24,32,30,3,0,32,12,17,22,13,21,26,20,2,15,10,39,23,11,4,28,2,2,9,2,21,18,23,21,8,9,1,2
10,0,20,18,14,9,18,1,20,5,26,14,23,21,25,3,17,15,8,8,4,31,8,3,9,3,34,10,3,5,26,2,24,7,1,26,24,14,29,19,27,19,3,18,15,40,0,15,28,19,7,0,20,23,12,30,30,29,19,4,11,33,17,9,13,13,36,18,25,34,33,4,0,36,14,18,22,13,21,28,19,2,17,12,42,23,12,5,32,3,2,11,2,21,20,27,23,8,10,1,2
11,0,20,21,18,10,19,2,21,5,27,18,24,22,25,3,20,15,11,9,4,31,9,5,9,3,38,11,3,5,27,2,26,7,1,28,24,16,29,19,29,19,3,19,17,42,0,16,29,20,7,0,22,27,12,32,36,30,20,4,12,37,17,10,14,13,39,21,26,37,35,4,0,38,15,19,24,13,23,29,22,2,17,13,46,26,13,5,33,4,2,13,2,22,23,29,25,8,10,1,2
12,0,21,19,17,10,20,2,24,6,27,20,26,24,26,3,21,15,12,10,4,33,10,5,10,4,40,11,3,5,28,2,26,9,1,28,26,17,31,20,29,21,3,20,18,42,0,18,31,21,6,0,24,29,14,33,40,30,21,5,12,38,19,11,15,14,40,24,27,41,36,4,0,41,16,19,25,14,23,32,25,2,19,14,47,31,13,5,37,4,1,12,2,22,24,31,31,8,11,1,2
