"time","species_1","species_2","species_3","species_4","species_5","species_6","species_7","species_8","species_9","species_10","species_11","species_12","species_13","species_14","species_15","species_16","species_17","species_18","species_19","species_20","species_21","species_22","species_23","species_24","species_25","species_26","species_27","species_28","species_29","species_30","species_31","species_32","species_33","species_34","species_35","species_36","species_37","species_38","species_39","species_40","species_41","species_42","species_43","species_44","species_45","species_46","species_47","species_48","species_49","species_50","species_51","species_52","species_53","species_54","species_55","species_56","species_57","species_58","species_59","species_60","species_61","species_62","species_63","species_64","species_65","species_66","species_67","species_68","species_69","species_70","species_71","species_72","species_73","species_74","species_75","species_76","species_77","species_78","species_79","species_80","species_81","species_82","species_83","species_84","species_85","species_86","species_87","species_88","species_89","species_90","species_91","species_92","species_93","species_94","species_95","species_96","species_97","species_98","species_99","species_100"
1,1,3,2,1,1,5,5,6,0,4,2,5,4,2,1,0,0,2,8,6,1,9,6,4,7,5,1,0,6,4,6,5,2,7,4,5,5,9,9,1,5,3,3,1,1,0,2,1,6,1,4,0,5,0,5,6,1,1,5,1,0,5,3,4,1,11,2,5,3,0,4,3,7,1,6,4,6,2,1,5,4,1,4,5,5,1,2,3,6,0,4,4,2,9,0,4,5,0,15,2
2,1,6,2,1,1,5,5,12,0,8,4,6,3,3,2,0,1,2,9,8,2,10,9,8,9,8,1,0,7,7,7,6,3,9,7,8,6,12,11,2,7,4,5,1,3,0,2,1,9,2,4,0,6,1,7,12,1,1,5,1,0,7,4,7,5,12,3,6,6,0,6,6,13,1,7,5,8,2,2,5,5,2,4,7,7,2,2,4,8,0,6,5,2,13,2,6,5,1,19,7
3,2,8,3,2,1,7,5,16,1,9,6,7,4,5,2,0,1,2,11,11,3,15,11,8,10,8,2,0,9,9,7,8,7,15,13,13,10,13,15,4,13,5,7,1,3,0,2,1,9,2,4,0,8,3,9,15,1,1,6,1,0,10,5,10,7,19,4,7,11,0,8,7,17,1,11,10,8,3,2,6,6,2,4,8,10,3,2,4,12,0,6,9,4,16,3,7,7,2,21,7
4,3,10,5,3,1,8,6,18,1,12,8,11,4,6,2,0,1,2,14,16,2,18,13,8,14,10,2,0,10,10,8,12,12,16,16,17,11,13,22,5,15,6,8,1,3,0,3,2,10,2,5,0,9,3,10,19,1,2,8,1,1,13,5,11,9,22,5,7,14,1,8,8,18,1,14,10,9,4,2,6,10,2,5,9,11,4,2,4,13,0,6,12,5,21,3,12,11,2,25,9
5,5,11,6,3,2,10,7,21,1,14,8,14,9,8,3,0,1,2,15,16,2,19,18,10,16,10,3,0,13,12,8,12,16,19,16,17,13,14,25,6,16,8,10,1,4,0,4,2,11,1,9,0,10,4,12,21,1,4,9,1,0,14,7,14,9,30,6,6,15,1,9,8,18,1,20,12,12,5,2,7,11,2,5,15,16,4,3,5,14,0,10,16,7,25,3,15,14,3,27,9
6,4,14,6,4,2,13,8,22,1,18,13,15,13,11,3,0,2,2,16,21,2,18,20,14,17,13,4,0,16,15,9,15,19,21,17,21,15,18,25,6,18,8,13,1,5,0,4,2,15,1,12,0,10,3,15,22,1,5,9,1,1,17,7,14,9,29,5,6,16,1,12,8,20,1,21,11,13,8,2,6,12,3,5,22,18,4,3,6,14,0,12,17,7,29,3,17,15,3,29,13
7,4,14,9,4,2,15,9,29,1,21,15,14,16,11,3,0,2,3,20,21,2,18,26,20,19,16,5,0,18,16,10,16,19,21,17,21,19,21,27,6,17,14,15,1,5,0,4,2,20,1,16,0,11,3,16,24,1,8,11,1,1,18,7,16,11,34,6,6,16,1,14,8,21,1,23,11,13,10,3,8,13,2,5,26,21,4,3,7,16,0,13,18,7,30,3,17,17,4,28,14
8,4,15,9,3,2,17,9,32,2,22,16,18,17,11,3,0,3,4,23,19,2,20,29,24,22,21,4,0,19,17,10,18,21,23,16,24,21,25,28,6,18,16,17,1,5,0,4,3,21,1,18,0,14,3,18,27,2,9,11,1,1,22,7,17,13,32,7,6,18,1,15,9,28,1,26,12,14,11,5,10,12,2,7,26,24,5,3,8,16,0,15,17,8,30,3,19,19,4,31,14
9,4,16,10,3,2,19,9,33,4,31,16,19,20,11,5,0,3,5,25,22,2,19,32,29,25,20,4,0,22,20,11,19,23,24,20,28,24,25,28,7,18,17,21,1,6,0,4,3,21,2,20,0,14,4,18,30,2,9,14,1,1,25,7,19,13,34,9,6,22,1,16,9,31,1,32,14,15,12,5,10,12,2,6,25,30,5,3,9,16,0,16,18,9,32,4,20,20,3,32,15
10,4,16,10,3,2,20,12,36,4,32,15,21,21,11,5,0,4,5,27,29,2,19,33,32,25,19,5,0,24,21,11,18,23,26,23,29,25,23,29,7,19,17,24,1,7,0,4,3,22,2,20,0,15,5,19,29,3,10,18,1,1,26,7,20,12,32,10,7,22,0,17,10,32,1,32,17,15,12,5,12,16,2,5,28,29,6,4,9,17,0,16,20,9,34,4,24,21,3,33,15
