"time","species_1","species_2","species_3","species_4","species_5","species_6","species_7","species_8","species_9","species_10","species_11","species_12","species_13","species_14","species_15","species_16","species_17","species_18","species_19","species_20","species_21","species_22","species_23","species_24","species_25","species_26","species_27","species_28","species_29","species_30","species_31","species_32","species_33","species_34","species_35","species_36","species_37","species_38","species_39","species_40","species_41","species_42","species_43","species_44","species_45","species_46","species_47","species_48","species_49","species_50","species_51","species_52","species_53","species_54","species_55","species_56","species_57","species_58","species_59","species_60","species_61","species_62","species_63","species_64","species_65","species_66","species_67","species_68","species_69","species_70","species_71","species_72","species_73","species_74","species_75","species_76","species_77","species_78","species_79","species_80","species_81","species_82","species_83","species_84","species_85","species_86","species_87","species_88","species_89","species_90","species_91","species_92","species_93","species_94","species_95","species_96","species_97","species_98","species_99","species_100"
1,13,0,1,3,3,0,7,4,2,0,7,9,6,3,2,5,0,5,5,0,8,4,12,3,1,7,3,2,3,0,9,2,4,4,5,4,7,5,0,3,4,7,6,8,5,9,3,0,2,0,4,10,3,7,4,8,4,5,0,3,2,3,3,3,3,2,1,0,5,0,2,1,4,4,3,2,1,4,0,1,0,7,1,3,1,1,2,6,3,5,6,3,3,2,1,3,3,3,6,5
2,15,0,3,3,3,0,6,5,3,0,11,16,8,3,3,11,0,7,5,0,12,4,16,3,1,8,3,6,4,0,11,1,5,7,10,9,8,8,0,2,12,8,7,10,10,11,3,0,2,1,8,13,4,10,7,8,4,5,1,3,2,6,4,3,3,3,2,0,7,0,2,1,6,6,3,5,1,7,0,1,0,9,2,5,4,4,6,9,4,6,9,5,4,3,2,4,3,2,11,11
3,21,0,4,3,3,1,6,5,4,0,18,19,10,6,3,10,0,11,5,0,16,5,22,4,1,9,3,7,9,0,13,1,4,7,17,12,8,9,0,4,14,9,9,13,12,14,3,0,1,1,13,16,4,10,6,7,5,6,3,3,2,9,3,4,4,6,5,0,7,3,2,1,7,9,4,5,2,10,0,1,0,14,1,6,4,6,6,12,8,6,10,6,8,3,2,4,5,3,13,12
4,23,0,4,4,5,1,9,7,6,1,19,25,11,7,4,16,0,15,5,0,19,4,23,4,1,12,4,10,13,0,12,2,4,10,18,14,11,9,0,6,17,11,12,14,12,16,4,0,1,1,16,16,4,10,7,9,4,8,3,4,3,12,3,6,4,6,6,0,8,6,2,4,7,10,4,8,2,13,0,3,0,17,2,5,2,8,7,13,8,6,18,7,8,4,2,5,6,2,19,16
5,27,0,4,4,6,1,8,10,7,1,17,26,13,10,4,17,0,14,5,0,22,4,27,5,2,14,4,12,17,0,14,2,3,10,22,15,12,9,0,6,20,14,14,15,13,16,6,0,1,1,18,18,3,12,7,10,3,9,3,6,6,17,3,6,4,7,6,0,11,6,2,5,9,11,4,8,3,13,0,3,0,21,1,7,3,8,10,15,9,9,21,9,10,6,2,5,7,2,18,20
6,29,0,4,5,6,1,12,10,9,1,19,28,16,10,6,19,0,15,6,0,22,5,30,4,4,15,4,12,17,0,16,2,4,16,23,18,12,10,0,7,22,16,14,18,18,20,7,0,1,3,22,22,4,14,7,11,3,11,3,8,6,18,4,6,4,6,8,0,11,7,2,6,8,13,5,10,2,15,0,4,0,20,2,8,4,8,11,14,8,8,24,10,14,6,2,6,7,2,20,23
7,29,0,5,6,8,0,11,11,8,2,18,29,16,7,7,20,0,17,8,0,24,6,38,5,5,13,5,12,21,1,16,2,3,18,25,24,12,11,0,7,25,17,16,16,19,21,9,0,1,3,22,26,5,15,8,10,2,11,3,8,6,18,5,6,4,5,6,0,11,7,6,8,10,13,5,12,2,18,0,4,0,26,3,10,4,10,14,15,10,8,24,9,15,8,3,7,8,3,18,24
8,32,0,6,6,10,1,16,13,8,2,17,32,18,8,8,20,0,16,9,1,24,6,42,6,5,14,5,16,26,1,19,3,3,21,25,26,14,10,0,8,31,21,16,19,20,19,11,0,1,4,23,30,4,16,8,11,4,12,3,8,7,17,5,6,4,8,7,0,11,10,6,10,13,15,7,14,2,19,0,5,0,28,4,9,4,11,16,15,10,8,27,12,14,8,3,8,10,3,18,24
9,35,0,8,6,11,1,13,13,9,1,15,36,19,8,11,23,0,16,10,1,29,5,44,5,5,13,5,18,28,2,18,4,3,25,24,30,14,11,0,9,32,21,20,20,21,20,12,0,1,4,26,31,4,17,9,11,5,12,4,10,8,20,5,7,4,9,7,0,11,11,9,9,14,17,8,16,2,20,0,5,0,31,5,9,5,15,17,14,11,10,31,12,17,9,3,9,12,3,21,26
10,37,0,8,9,13,1,13,13,11,1,14,38,22,10,11,24,0,19,10,1,31,7,46,5,6,14,5,19,31,2,19,4,3,27,24,34,15,10,0,9,33,22,19,20,24,23,11,0,1,4,28,31,4,16,10,14,5,13,4,12,8,23,7,6,4,10,8,1,14,11,9,10,15,19,8,19,1,21,0,5,0,31,5,10,6,16,19,14,11,10,34,13,22,11,3,10,14,2,21,29
