"time","species_1","species_2","species_3","species_4","species_5","species_6","species_7","species_8","species_9","species_10","species_11","species_12","species_13","species_14","species_15","species_16","species_17","species_18","species_19","species_20","species_21","species_22","species_23","species_24","species_25","species_26","species_27","species_28","species_29","species_30","species_31","species_32","species_33","species_34","species_35","species_36","species_37","species_38","species_39","species_40","species_41","species_42","species_43","species_44","species_45","species_46","species_47","species_48","species_49","species_50","species_51","species_52","species_53","species_54","species_55","species_56","species_57","species_58","species_59","species_60","species_61","species_62","species_63","species_64","species_65","species_66","species_67","species_68","species_69","species_70","species_71","species_72","species_73","species_74","species_75","species_76","species_77","species_78","species_79","species_80","species_81","species_82","species_83","species_84","species_85","species_86","species_87","species_88","species_89","species_90","species_91","species_92","species_93","species_94","species_95","species_96","species_97","species_98","species_99","species_100"
1,3,4,4,2,2,1,7,3,4,0,4,1,10,6,1,1,4,2,2,2,2,8,0,0,0,1,0,4,2,6,4,1,9,7,4,8,5,6,2,4,7,0,5,5,6,5,9,10,1,0,1,2,4,7,4,2,4,2,10,3,8,6,1,0,8,8,4,1,8,0,8,1,3,10,1,2,10,2,3,0,2,6,6,2,1,1,9,3,3,5,1,12,1,1,0,6,1,2,2,0
2,6,4,5,2,2,3,9,6,8,0,4,1,14,9,1,1,4,4,2,4,3,11,1,0,0,2,1,6,2,7,4,8,12,9,6,10,13,14,5,4,12,0,6,5,9,8,12,13,1,0,1,2,6,12,5,4,7,3,16,5,9,12,2,1,12,11,6,2,11,0,13,1,3,16,2,3,10,2,4,1,2,9,9,3,1,3,12,4,5,13,1,18,1,1,0,12,4,2,2,0
3,7,8,8,2,3,3,9,7,10,0,4,1,14,12,2,1,6,4,5,5,3,15,2,0,0,2,3,10,2,10,8,12,14,11,9,15,14,15,8,5,13,0,8,8,10,9,16,15,1,0,1,2,8,14,6,5,9,4,16,6,10,22,3,1,15,13,8,2,13,0,15,2,3,21,3,5,13,3,4,2,3,10,11,6,1,3,17,6,7,15,2,22,1,1,0,12,6,4,3,0
4,12,10,11,3,3,4,12,10,12,0,5,1,15,13,4,1,7,7,5,6,3,17,2,0,0,2,7,15,4,14,12,17,15,17,11,18,16,17,13,5,14,0,12,9,10,11,19,16,2,1,1,2,9,17,7,6,14,5,18,6,12,24,6,1,15,16,9,2,16,1,19,3,3,22,3,7,15,4,4,3,3,15,14,6,3,3,18,8,8,16,3,23,1,1,0,17,7,4,3,0
5,14,11,13,3,3,7,15,11,17,0,10,1,18,19,7,1,8,8,6,7,3,20,2,0,1,2,8,18,6,14,13,18,16,19,17,24,21,20,14,5,15,1,15,11,14,12,21,18,2,1,1,2,9,18,7,7,20,5,19,7,15,29,13,2,18,20,12,2,18,1,23,4,3,24,4,7,18,4,4,3,3,18,16,7,3,4,18,8,9,18,4,26,1,1,0,19,7,5,3,0
6,18,11,13,4,3,9,15,14,21,0,12,1,20,21,9,1,8,8,6,8,3,21,2,0,2,3,9,22,6,14,15,22,17,23,20,28,21,23,16,7,18,2,15,13,14,13,28,17,2,3,1,3,11,19,7,7,20,7,23,7,17,32,14,2,19,26,13,2,21,1,28,5,3,25,4,8,22,4,6,3,3,22,18,9,3,4,20,9,9,19,6,29,1,1,0,21,9,7,4,0
7,19,11,16,4,4,9,16,17,21,0,12,2,24,21,13,1,11,8,6,9,3,24,2,0,3,3,10,23,7,18,17,26,21,29,23,31,24,28,21,8,20,2,17,14,15,16,29,19,2,5,1,3,12,20,6,10,20,9,25,8,22,33,15,2,23,28,14,3,25,1,31,5,3,25,4,9,24,5,8,3,6,24,17,14,3,4,21,9,10,24,7,30,3,1,0,21,10,9,4,0
8,21,12,20,5,4,9,16,20,25,0,12,2,25,24,15,1,14,8,6,9,3,26,3,0,3,4,10,23,8,20,20,30,23,30,28,31,27,30,22,7,21,3,18,16,17,18,32,18,2,6,1,5,12,21,8,11,24,11,25,9,24,35,16,2,24,30,18,4,30,1,34,5,4,27,4,9,26,5,8,5,7,26,20,13,4,7,23,11,10,26,7,32,3,2,0,21,11,11,4,0
9,23,12,20,5,4,10,18,21,24,0,15,2,25,26,15,1,16,10,8,10,3,28,5,0,4,4,11,28,9,22,22,31,23,31,30,33,28,32,24,7,24,3,18,17,19,19,34,19,3,6,1,6,13,24,11,13,26,11,25,11,26,34,15,2,28,32,23,4,34,1,37,5,4,29,4,9,27,5,8,6,7,27,21,13,5,7,25,12,10,28,7,32,3,2,0,24,11,11,4,0
10,24,12,20,6,4,11,18,24,27,0,15,2,27,27,16,1,18,12,7,11,3,30,5,1,4,4,12,29,9,24,24,32,22,32,31,33,29,39,27,7,25,3,20,20,19,20,36,19,3,6,1,6,13,24,11,14,28,11,26,12,27,34,15,2,28,33,24,5,35,1,41,5,4,31,5,9,26,5,10,6,8,27,26,16,5,7,25,14,10,29,7,39,4,3,0,25,12,11,5,0
11,24,13,22,7,4,13,18,27,27,0,15,2,30,27,16,2,22,12,7,11,3,31,5,1,5,4,14,30,9,27,26,34,22,33,31,37,33,40,28,7,25,3,23,23,20,20,42,22,3,6,2,6,13,25,12,14,28,11,27,13,30,34,18,2,31,33,27,5,39,1,41,5,5,32,6,11,31,5,11,6,8,29,28,17,4,8,28,15,10,29,8,41,4,3,0,25,12,12,5,0
12,25,13,25,7,5,13,19,29,29,0,16,2,30,28,17,2,22,12,7,12,3,36,5,1,6,4,15,31,10,28,27,34,22,36,31,41,33,41,29,7,25,4,25,24,20,21,45,24,3,6,2,6,12,26,12,16,29,13,28,13,30,35,18,2,32,35,31,6,41,1,47,5,6,32,7,11,33,6,12,8,9,30,30,19,4,9,27,16,12,29,8,43,4,3,0,25,12,14,5,0
13,25,13,27,7,6,13,20,31,30,0,16,2,32,28,16,2,22,12,9,12,4,34,5,1,6,4,16,32,10,28,28,36,22,37,32,42,34,42,33,7,27,4,26,24,20,21,46,25,3,6,2,7,12,27,14,16,32,12,31,14,32,37,18,2,33,37,34,7,42,1,48,5,6,32,10,11,35,6,12,10,10,30,31,21,4,8,28,17,14,29,8,44,5,4,0,26,13,14,6,0
14,26,15,30,7,6,13,20,34,30,0,16,2,32,29,18,2,24,12,10,13,4,36,5,1,6,4,17,32,12,30,31,38,25,39,37,42,38,45,34,8,27,4,27,26,23,24,48,25,3,6,2,7,12,27,14,17,33,12,30,15,32,39,18,2,35,38,33,7,43,1,48,5,6,33,10,11,36,6,13,12,13,30,33,24,4,8,29,17,15,31,8,45,5,4,0,27,16,16,6,0
15,27,15,31,8,6,13,21,36,32,0,16,2,33,30,18,2,24,12,10,13,4,36,5,1,6,4,18,33,13,31,32,39,26,42,41,42,39,46,36,9,27,4,26,28,26,23,48,27,3,6,2,7,12,27,14,19,36,12,31,18,34,40,21,3,36,40,36,7,44,1,50,5,6,34,12,10,38,6,12,14,13,35,33,25,4,8,32,18,15,33,8,45,5,5,0,28,17,18,6,0
16,29,15,33,8,6,15,21,36,33,0,16,2,35,32,18,2,24,14,10,13,4,39,5,1,6,4,19,34,13,31,32,40,27,46,42,42,41,47,36,9,28,5,26,29,26,23,46,28,3,6,2,8,12,29,15,21,36,12,33,19,35,42,21,3,40,41,39,7,46,3,52,5,6,35,12,10,39,6,11,15,12,37,35,25,5,8,32,18,15,34,8,46,5,5,0,29,17,18,7,0
17,29,17,35,8,7,16,21,40,34,0,17,2,36,32,20,2,24,14,10,13,4,41,5,1,6,4,19,35,13,33,32,41,27,47,44,41,43,49,36,9,30,5,25,31,26,24,49,30,3,7,2,8,13,29,15,21,37,12,33,20,38,43,23,3,40,44,42,7,46,3,55,6,6,35,13,11,42,6,11,16,12,38,36,26,5,8,33,18,15,34,9,47,6,5,0,31,16,20,7,0
18,29,16,35,9,7,16,21,41,35,0,17,2,37,36,22,2,26,14,9,13,4,40,7,1,6,4,18,35,15,35,32,41,28,47,47,41,43,49,35,10,30,5,26,30,26,23,51,31,5,7,2,9,14,30,16,23,42,12,34,21,39,43,24,3,41,45,42,7,48,3,57,8,5,35,14,11,41,8,11,16,13,36,37,27,5,8,33,18,18,38,9,48,6,5,0,33,16,21,8,0
19,30,17,35,9,7,17,21,43,35,0,17,2,39,36,22,2,26,16,11,15,4,42,7,1,6,5,20,37,15,34,34,45,27,49,48,46,46,50,37,12,29,5,26,32,27,23,51,32,5,7,2,9,15,30,17,25,42,12,34,21,40,45,24,3,41,46,42,7,50,3,58,8,5,36,14,11,44,8,12,18,14,36,37,27,5,8,36,19,19,39,10,48,6,5,0,34,16,22,9,0
20,30,17,37,8,6,17,22,43,36,0,18,2,39,43,23,2,27,17,10,15,4,41,7,1,5,5,21,39,15,36,35,47,27,49,49,47,47,49,38,13,29,4,26,34,27,23,53,33,5,8,2,9,16,30,19,27,44,12,37,22,43,45,24,3,41,47,43,7,52,3,59,7,5,36,14,10,43,8,12,20,14,39,38,30,5,8,38,20,20,39,10,50,6,5,0,35,17,22,9,0
21,30,18,39,9,6,18,22,44,35,0,18,2,40,43,24,3,28,18,11,15,4,41,7,1,5,5,21,41,15,38,37,46,27,50,48,47,49,51,37,13,30,4,25,35,26,26,53,35,5,8,2,9,18,29,21,27,45,12,38,22,44,45,23,3,41,47,45,7,52,3,59,8,5,38,13,9,43,10,12,20,15,39,39,31,5,8,38,20,20,40,10,52,6,5,0,37,17,22,10,0
22,32,16,39,8,6,18,21,45,36,0,18,2,42,41,24,3,28,18,12,15,4,42,7,1,6,5,22,43,15,38,38,45,27,50,49,51,49,51,36,13,31,4,25,35,27,26,55,35,5,8,2,10,19,31,22,27,44,15,36,24,44,47,22,3,43,47,46,7,54,3,61,8,5,40,13,9,43,10,12,20,15,40,41,33,5,8,41,20,22,41,10,53,6,4,0,37,16,23,10,0
