"time","species_1","species_2","species_3","species_4","species_5","species_6","species_7","species_8","species_9","species_10","species_11","species_12","species_13","species_14","species_15","species_16","species_17","species_18","species_19","species_20","species_21","species_22","species_23","species_24","species_25","species_26","species_27","species_28","species_29","species_30","species_31","species_32","species_33","species_34","species_35","species_36","species_37","species_38","species_39","species_40","species_41","species_42","species_43","species_44","species_45","species_46","species_47","species_48","species_49","species_50","species_51","species_52","species_53","species_54","species_55","species_56","species_57","species_58","species_59","species_60","species_61","species_62","species_63","species_64","species_65","species_66","species_67","species_68","species_69","species_70","species_71","species_72","species_73","species_74","species_75","species_76","species_77","species_78","species_79","species_80","species_81","species_82","species_83","species_84","species_85","species_86","species_87","species_88","species_89","species_90","species_91","species_92","species_93","species_94","species_95","species_96","species_97","species_98","species_99","species_100"
1,16,16,23,20,15,8,20,18,16,15,6,5,7,14,18,21,14,7,5,18,11,13,10,15,3,9,8,9,23,10,12,14,17,14,7,2,0,10,28,7,3,17,18,20,27,2,14,17,16,6,11,20,14,16,22,21,3,21,8,12,1,19,11,9,22,34,0,18,0,12,21,4,20,5,4,4,3,19,19,13,0,12,1,23,14,20,4,1,16,28,11,9,17,28,13,25,11,14,23,4
2,21,24,35,24,22,11,23,30,24,18,9,6,7,19,19,33,17,7,8,19,15,15,13,16,4,13,9,14,28,12,12,15,24,18,11,3,1,16,33,8,3,23,26,26,35,4,19,21,26,9,12,25,25,23,27,24,4,29,12,13,1,22,14,12,34,40,0,24,0,21,25,6,30,5,4,4,3,23,27,16,0,15,2,30,17,28,4,1,17,37,16,14,27,34,19,35,13,15,32,7
3,27,28,42,28,26,15,28,31,28,25,11,10,7,26,19,40,20,12,9,20,20,17,14,18,4,16,10,15,42,14,14,15,29,21,12,4,3,23,38,10,4,27,31,32,44,4,24,26,34,11,14,31,35,28,32,27,4,38,13,15,1,30,17,15,41,42,0,33,0,26,36,9,37,4,6,5,3,28,39,20,0,17,3,38,20,35,4,3,23,46,20,18,30,37,26,45,17,20,36,11
4,32,29,49,34,28,18,31,33,36,30,13,12,8,34,22,42,24,12,9,24,21,20,20,20,4,19,11,19,48,15,15,15,30,24,14,4,4,26,44,11,5,30,37,35,50,4,28,28,39,13,16,36,39,33,34,31,4,46,17,17,2,34,18,16,46,46,0,39,0,37,39,10,42,4,5,5,5,29,46,21,0,19,4,45,26,41,5,3,26,48,20,23,36,44,29,48,19,22,41,13
5,42,32,51,38,33,19,32,37,38,34,16,13,12,38,26,47,26,13,9,27,22,21,22,24,4,23,12,22,54,17,16,20,37,25,15,4,4,29,49,11,6,33,40,38,55,6,31,30,47,15,18,36,43,39,36,32,6,48,19,20,3,34,18,17,49,47,0,43,0,42,40,10,48,4,8,5,5,31,51,22,0,21,6,51,31,43,6,4,28,54,22,28,40,49,32,53,18,24,43,15
6,46,35,54,43,35,19,31,41,41,37,16,14,15,40,25,50,28,14,9,27,22,22,24,25,4,26,12,23,61,19,18,21,38,28,15,5,4,31,50,12,7,37,43,41,58,6,33,33,50,15,19,41,46,41,42,34,6,49,20,21,6,37,19,23,51,54,0,46,0,45,46,11,53,4,8,6,7,33,53,25,0,23,7,53,33,47,6,4,31,60,26,28,43,51,37,56,19,29,46,16
7,50,39,55,47,38,20,34,45,42,37,17,14,16,44,29,52,29,14,10,28,21,22,24,29,4,27,12,23,66,21,19,22,39,31,15,5,4,32,53,12,8,40,47,44,60,6,32,38,53,15,18,45,53,43,44,36,6,51,21,23,6,40,21,26,51,57,0,49,0,51,49,11,54,4,8,8,7,38,55,27,0,24,7,53,35,55,8,4,34,64,27,27,46,53,38,57,20,30,45,16
8,53,45,56,50,40,22,37,46,42,42,18,14,16,44,29,52,31,15,12,32,22,24,26,33,4,28,13,24,77,22,20,24,42,31,15,5,5,33,55,12,9,44,52,45,59,6,36,39,53,15,19,49,59,47,47,36,6,53,22,24,6,42,23,27,54,60,0,53,0,55,53,12,60,4,8,8,7,39,60,28,0,26,9,57,34,58,10,4,35,64,30,27,47,57,38,58,20,33,47,16
9,54,46,56,52,42,24,39,46,42,45,19,14,16,46,29,55,32,16,13,32,22,24,26,35,4,29,15,25,81,22,21,26,46,33,17,5,5,36,59,12,10,45,53,47,59,6,37,40,57,16,21,49,61,47,48,38,6,54,22,25,6,43,24,28,54,62,0,55,0,56,53,12,63,4,11,8,7,39,62,31,0,28,11,59,36,64,11,4,35,68,32,27,48,57,38,60,20,35,48,17
10,56,48,57,54,43,24,43,47,43,47,19,14,16,47,31,57,32,16,13,31,23,24,28,36,4,32,17,25,82,22,22,26,50,35,17,5,5,37,58,12,11,48,55,51,60,8,39,39,62,16,23,51,60,50,48,39,6,55,23,26,6,45,24,30,54,64,0,59,0,60,54,12,67,4,11,8,7,39,65,33,0,28,11,59,36,66,11,4,39,68,32,28,49,59,39,60,21,36,49,17
