"time","species_1","species_2","species_3","species_4","species_5","species_6","species_7","species_8","species_9","species_10","species_11","species_12","species_13","species_14","species_15","species_16","species_17","species_18","species_19","species_20","species_21","species_22","species_23","species_24","species_25","species_26","species_27","species_28","species_29","species_30","species_31","species_32","species_33","species_34","species_35","species_36","species_37","species_38","species_39","species_40","species_41","species_42","species_43","species_44","species_45","species_46","species_47","species_48","species_49","species_50","species_51","species_52","species_53","species_54","species_55","species_56","species_57","species_58","species_59","species_60","species_61","species_62","species_63","species_64","species_65","species_66","species_67","species_68","species_69","species_70","species_71","species_72","species_73","species_74","species_75","species_76","species_77","species_78","species_79","species_80","species_81","species_82","species_83","species_84","species_85","species_86","species_87","species_88","species_89","species_90","species_91","species_92","species_93","species_94","species_95","species_96","species_97","species_98","species_99","species_100"
1,11,15,10,11,2,8,11,9,11,20,7,13,20,4,2,5,10,10,20,10,5,32,22,6,2,0,1,13,10,13,18,21,7,1,19,10,8,11,15,15,11,10,13,13,4,13,2,3,6,4,15,2,7,23,21,22,13,0,13,9,18,8,7,15,4,12,14,12,1,8,3,5,21,0,9,13,1,6,24,15,13,3,7,19,14,10,15,21,10,4,11,0,11,12,2,18,1,19,14,1
2,13,22,15,22,2,12,14,14,19,23,7,18,30,11,7,7,16,12,26,14,9,39,33,6,2,0,2,23,13,16,25,28,12,1,25,13,10,15,21,22,20,13,16,17,6,19,2,4,8,8,19,3,10,28,27,30,17,0,17,18,28,11,14,17,5,19,17,20,1,9,4,5,25,0,11,21,3,13,34,24,18,3,9,23,22,12,21,27,20,5,21,0,12,16,4,26,1,23,22,3
3,15,31,18,28,2,17,23,17,24,28,8,17,37,13,8,10,16,13,30,17,13,45,43,6,2,0,5,28,16,21,32,36,18,2,29,14,16,19,31,27,25,13,19,23,6,24,2,4,11,11,23,4,13,36,35,35,28,2,26,19,34,16,16,19,6,21,23,24,1,14,5,8,30,0,16,26,4,15,38,31,23,3,12,25,29,14,29,28,32,10,28,0,14,17,3,29,1,27,27,5
4,19,36,21,29,2,23,27,17,28,35,11,18,42,13,11,10,23,13,33,20,15,51,51,6,2,0,6,32,17,29,37,44,23,2,33,17,18,20,39,30,31,16,25,31,9,31,2,4,14,13,27,4,13,41,39,37,34,4,30,23,37,16,17,22,8,23,25,29,1,16,5,9,34,0,16,34,4,15,45,34,23,4,14,27,32,14,35,34,35,12,40,0,16,22,4,32,2,30,29,6
5,23,40,25,34,2,23,28,23,32,37,12,21,53,14,12,12,25,16,35,22,17,56,54,7,3,0,7,35,17,33,42,45,24,4,38,20,19,22,43,31,36,20,30,34,9,34,2,5,15,18,29,4,15,48,41,42,40,5,32,26,40,20,20,24,9,26,27,30,1,20,5,10,38,0,19,35,5,15,48,35,25,4,14,31,36,19,39,37,40,14,43,0,17,24,4,34,2,34,29,8
6,28,44,29,36,2,26,29,26,37,41,14,22,59,14,12,12,27,18,38,23,18,59,57,7,3,0,9,38,22,37,45,48,24,4,41,22,21,25,46,32,40,22,35,35,10,38,2,6,18,20,34,4,17,52,45,45,42,4,36,29,45,21,24,24,9,26,31,36,1,22,5,11,41,0,21,39,6,17,54,39,28,5,15,31,41,19,41,40,43,15,49,0,18,26,4,40,2,36,30,8
7,29,46,29,36,2,27,32,27,40,41,14,24,62,16,12,13,29,19,38,25,18,62,60,8,3,0,9,40,23,39,46,51,24,7,43,22,23,27,49,34,45,24,35,35,10,39,2,6,20,20,44,5,17,55,47,47,46,5,37,32,51,23,24,26,9,27,32,38,1,23,5,11,44,0,22,39,6,19,58,40,31,5,16,36,43,23,43,46,47,16,52,0,19,30,4,43,2,38,33,8
8,32,46,29,36,2,28,34,28,44,44,14,24,65,18,14,14,29,19,41,26,20,64,62,9,3,0,11,42,25,41,49,54,24,7,45,23,24,28,50,37,48,25,36,39,10,41,2,7,21,20,46,6,17,57,49,49,49,7,40,33,55,26,28,28,9,29,33,40,1,25,5,12,46,0,24,41,6,22,61,42,34,5,18,39,46,26,45,51,52,20,56,1,19,33,4,45,2,39,35,8
9,32,51,30,37,3,31,36,31,44,44,14,26,67,19,16,15,29,20,43,26,21,66,64,9,3,1,11,43,27,41,51,57,24,7,47,24,27,28,53,37,51,27,38,42,10,41,3,7,22,20,48,7,17,60,51,52,54,7,41,34,56,28,30,29,10,31,34,42,1,26,5,12,48,0,24,41,6,22,66,43,40,5,19,42,48,27,47,53,52,20,59,1,20,33,5,48,2,41,37,8
10,33,52,33,37,3,31,39,35,47,47,14,25,68,20,17,15,29,20,46,28,24,69,66,10,3,1,12,45,28,44,52,60,25,8,50,25,27,30,54,40,54,29,35,43,9,41,3,7,21,21,49,6,18,65,53,53,56,7,42,35,58,27,31,32,10,32,34,44,1,26,5,12,50,0,25,43,6,22,68,46,40,5,19,45,49,29,52,54,56,21,61,1,22,35,6,50,2,43,38,8
