"time","species_1","species_2","species_3","species_4","species_5","species_6","species_7","species_8","species_9","species_10","species_11","species_12","species_13","species_14","species_15","species_16","species_17","species_18","species_19","species_20","species_21","species_22","species_23","species_24","species_25","species_26","species_27","species_28","species_29","species_30","species_31","species_32","species_33","species_34","species_35","species_36","species_37","species_38","species_39","species_40","species_41","species_42","species_43","species_44","species_45","species_46","species_47","species_48","species_49","species_50","species_51","species_52","species_53","species_54","species_55","species_56","species_57","species_58","species_59","species_60","species_61","species_62","species_63","species_64","species_65","species_66","species_67","species_68","species_69","species_70","species_71","species_72","species_73","species_74","species_75","species_76","species_77","species_78","species_79","species_80","species_81","species_82","species_83","species_84","species_85","species_86","species_87","species_88","species_89","species_90","species_91","species_92","species_93","species_94","species_95","species_96","species_97","species_98","species_99","species_100"
1,16,18,9,0,4,12,15,1,10,9,4,10,23,12,17,9,9,3,8,24,16,6,11,27,13,16,2,14,17,17,17,16,14,15,13,5,9,6,13,5,4,30,10,13,6,6,14,15,25,12,5,14,1,10,1,18,23,5,6,11,5,15,9,9,9,19,3,9,22,19,6,7,5,11,18,1,20,27,6,22,5,17,30,21,21,4,11,10,3,14,15,3,4,12,15,17,3,6,5,6
2,21,24,13,0,4,18,24,6,18,17,6,16,30,14,23,14,11,3,16,25,21,10,23,34,21,26,2,22,22,20,25,17,20,20,19,9,12,8,19,5,6,36,11,13,9,10,19,23,33,19,6,18,1,14,1,22,30,6,10,13,5,24,11,15,13,27,7,18,27,25,9,8,8,19,24,3,29,34,9,28,9,21,35,25,29,5,18,19,3,19,24,6,5,16,22,20,6,8,6,8
3,27,25,13,0,4,18,29,8,25,23,9,19,37,19,28,15,13,6,17,33,25,12,30,46,27,28,5,28,23,27,28,22,23,22,23,10,17,12,21,8,7,43,11,17,11,11,30,31,38,24,10,24,1,19,1,29,35,6,14,17,6,32,12,18,18,33,10,24,34,27,8,9,10,23,28,3,35,41,14,36,11,28,40,34,33,5,22,26,7,23,27,10,5,25,27,24,7,9,6,11
4,32,28,15,0,4,19,33,11,32,23,10,23,39,21,29,17,13,6,19,35,26,14,36,54,30,33,5,29,23,33,30,23,26,25,25,13,17,15,24,9,8,46,13,19,16,13,32,35,45,24,12,28,1,22,1,33,39,9,16,20,10,38,14,22,19,42,9,26,37,33,8,12,10,26,30,4,38,50,15,44,12,33,44,44,39,5,22,28,9,25,30,10,6,27,32,29,9,9,6,12
5,34,31,17,0,4,23,36,12,36,24,13,29,42,25,32,19,15,6,22,37,30,17,37,60,33,38,5,33,24,35,35,24,29,26,27,14,18,17,28,10,10,53,15,23,20,12,36,36,51,31,13,29,1,25,1,40,42,10,16,21,13,43,16,19,20,47,10,27,42,37,11,13,11,33,34,4,47,59,16,49,15,37,48,46,41,8,21,33,9,28,34,15,7,32,34,34,11,8,8,13
6,36,36,20,0,6,25,40,13,36,29,16,32,52,28,32,21,17,6,24,42,34,17,39,65,37,41,6,34,28,41,37,26,33,28,30,17,18,19,31,11,10,56,15,25,20,13,41,41,52,34,14,27,2,28,1,41,43,10,19,23,14,46,16,22,21,53,12,32,47,40,15,13,13,33,36,4,52,61,17,50,16,41,51,49,44,9,22,36,10,34,37,15,12,35,38,37,11,11,10,14
7,35,35,22,0,6,27,42,14,40,32,19,34,52,32,38,22,19,6,27,45,37,18,41,67,39,42,6,35,29,43,39,27,37,29,31,18,19,20,37,13,10,57,17,26,21,13,45,44,54,35,14,28,2,30,1,45,45,11,20,23,14,50,18,23,23,53,13,34,51,43,15,14,15,34,41,4,53,65,18,52,17,42,54,55,49,9,25,37,10,35,39,17,14,38,39,43,12,11,11,14
8,38,36,23,0,6,29,43,17,46,34,19,36,54,33,41,24,22,6,30,49,40,19,43,71,42,44,6,38,30,48,41,28,37,31,34,20,20,22,37,14,11,60,18,26,19,14,45,44,58,36,14,30,2,33,1,48,46,11,22,26,16,52,18,25,23,54,13,34,51,47,16,16,15,35,44,4,54,68,19,53,19,43,57,55,52,9,27,38,11,36,41,17,16,38,44,44,17,11,12,15
9,39,38,23,0,6,32,45,18,49,36,19,42,59,35,42,24,22,6,33,50,42,21,45,73,45,48,8,40,36,51,41,29,39,34,35,20,21,24,38,14,13,63,21,27,20,15,45,45,63,37,14,31,2,34,1,50,49,11,23,26,16,52,19,27,22,56,13,34,51,50,18,19,15,37,44,4,56,69,21,55,20,44,60,59,52,9,28,38,12,39,41,17,18,41,44,44,17,12,12,16
10,42,39,25,0,6,32,46,19,51,38,19,41,62,36,42,24,21,7,37,52,45,21,46,78,46,49,8,42,36,53,43,28,40,35,37,20,23,24,39,14,14,65,21,29,20,17,45,46,69,36,14,31,2,38,1,54,54,11,23,26,17,52,20,28,22,58,12,36,51,57,18,20,15,37,47,4,57,71,20,58,20,44,63,59,53,10,28,41,12,40,41,17,18,40,46,44,18,12,15,16
11,44,40,25,0,6,32,46,19,52,38,19,41,63,37,43,26,22,7,37,53,46,21,47,78,49,49,7,40,37,56,44,28,42,38,38,21,23,24,41,14,14,65,21,30,20,17,46,46,71,36,14,31,2,39,1,57,53,11,22,28,17,50,21,29,23,58,12,36,53,58,18,21,15,39,48,4,60,74,22,59,20,44,62,59,54,10,28,43,12,41,42,20,18,38,49,44,18,13,16,18
12,45,40,25,0,6,33,47,19,53,43,19,41,64,37,43,26,22,7,37,52,48,21,48,79,49,50,7,41,37,56,48,28,42,39,38,23,23,24,41,14,15,67,22,32,21,17,47,48,71,36,15,31,2,40,1,58,53,11,23,28,17,52,20,29,23,57,13,37,53,59,19,22,15,38,49,4,61,74,22,59,20,45,63,59,54,11,31,45,12,43,45,22,18,39,51,47,19,13,16,18
13,48,42,26,0,6,34,47,19,53,43,21,45,66,38,44,27,22,7,37,54,48,21,49,80,50,49,7,41,40,57,48,29,41,39,38,22,24,25,42,18,14,68,22,32,21,17,48,51,72,37,15,31,2,42,1,60,52,12,23,30,17,52,20,28,23,59,14,37,55,62,19,21,16,37,50,5,60,77,23,60,20,47,63,58,57,12,32,48,12,44,45,22,18,42,52,47,19,17,15,18
14,48,41,25,0,6,36,47,19,54,43,21,46,68,37,44,28,22,7,37,54,48,21,49,82,53,49,8,45,41,58,47,29,40,40,39,22,24,25,42,19,16,69,22,31,22,18,49,53,73,40,15,33,2,42,1,61,53,13,24,30,17,54,20,28,24,58,13,37,53,65,19,21,16,39,52,6,61,78,24,61,21,48,65,58,57,12,34,48,12,44,46,22,18,41,53,48,20,17,15,19
15,48,44,25,0,6,37,47,20,54,42,21,47,68,37,43,29,22,7,37,55,48,21,48,82,53,48,8,48,41,57,47,28,40,40,39,22,24,26,41,20,17,68,22,31,22,18,51,53,71,41,14,33,2,41,1,60,55,13,25,31,17,56,21,28,24,59,13,38,53,66,19,21,17,41,52,6,61,78,24,63,21,49,67,59,58,12,34,49,12,46,46,22,18,42,56,50,20,17,15,19
16,51,44,25,0,6,40,47,20,54,42,21,48,69,37,45,30,22,7,36,55,50,21,51,82,53,48,8,49,40,59,47,28,40,40,39,23,25,26,43,20,17,70,22,31,22,18,49,53,69,42,14,33,2,42,1,61,56,14,25,30,17,58,23,29,27,60,13,37,53,67,20,21,17,42,52,6,61,78,23,63,22,48,69,61,58,12,35,50,12,46,47,21,18,42,57,49,20,17,15,19
17,52,44,25,0,6,40,49,20,55,42,21,48,69,36,44,31,22,7,37,54,50,21,51,82,55,50,9,49,42,61,48,28,40,40,38,23,25,24,48,20,17,72,22,33,24,18,50,53,70,44,14,33,2,42,1,62,58,14,26,29,17,58,23,29,27,60,13,38,53,67,20,21,17,41,53,6,61,78,24,63,22,49,68,61,58,12,36,51,12,47,47,21,18,42,58,48,20,17,16,19
18,52,44,25,0,6,42,51,20,56,44,23,49,69,38,45,32,22,7,37,54,50,21,51,81,55,52,9,49,42,62,48,28,40,41,40,23,25,25,48,20,17,71,23,30,24,18,50,53,71,44,14,34,2,42,1,63,58,14,26,29,18,57,23,30,27,61,13,39,54,67,20,22,17,40,53,6,60,79,25,63,24,50,70,63,57,11,37,52,12,49,47,22,19,43,58,48,20,17,16,19
19,52,44,26,0,6,44,50,21,58,46,23,50,71,38,45,32,22,7,37,54,50,22,51,82,55,52,9,49,44,64,48,27,39,42,42,24,25,25,50,20,17,70,23,30,23,18,51,53,72,44,15,34,2,43,1,62,60,14,25,29,18,57,23,31,27,60,13,40,54,69,20,21,17,40,53,6,60,79,25,65,25,49,70,65,58,11,38,52,11,50,47,22,19,45,58,48,20,17,16,19
20,53,43,27,0,6,44,50,22,59,46,24,50,71,38,46,30,22,7,37,53,50,22,52,83,56,53,9,51,42,62,50,28,39,43,43,24,25,26,50,20,18,70,23,30,23,18,51,53,71,46,16,34,2,44,1,62,60,14,25,28,18,58,23,30,28,60,13,41,54,70,19,21,17,41,54,6,59,79,25,66,25,51,69,65,59,11,38,52,11,50,47,22,19,47,58,49,20,17,16,19
21,53,42,27,0,6,45,50,22,59,46,24,50,71,38,45,30,22,7,39,53,49,22,52,84,57,52,9,51,43,62,51,27,38,42,42,24,25,26,50,19,18,70,23,29,22,18,51,54,74,46,16,34,2,43,1,62,62,14,25,29,18,56,23,30,28,59,13,41,55,71,20,21,17,41,55,6,55,79,25,68,25,52,68,64,59,11,39,54,11,50,47,23,19,47,60,46,19,17,17,19
22,52,40,28,0,6,45,49,22,59,47,24,49,71,40,45,28,22,7,39,52,49,23,52,85,57,54,9,51,41,62,51,27,38,44,42,24,24,26,51,21,19,68,22,28,22,18,52,54,71,45,16,34,2,45,1,61,64,14,25,31,18,55,23,31,28,58,13,42,53,73,20,21,17,41,56,7,54,79,25,69,26,51,66,64,59,11,40,54,11,50,47,22,19,49,61,45,20,18,17,19
23,53,40,28,0,6,45,51,22,61,47,24,48,72,40,44,28,22,7,40,52,48,24,53,85,57,56,9,51,42,62,51,27,38,44,43,25,24,26,52,23,19,67,22,27,22,18,50,51,71,45,16,33,2,45,1,62,65,14,25,31,21,55,23,31,27,56,13,41,53,73,21,20,17,42,56,7,53,79,25,69,26,51,66,66,59,11,40,54,12,51,46,22,19,49,60,45,21,18,17,19
24,55,40,28,0,6,46,52,22,61,50,24,49,73,39,45,27,22,7,39,51,49,24,53,86,57,54,9,51,42,62,51,28,38,44,42,25,24,27,53,23,19,68,22,27,22,18,50,51,70,45,17,34,2,45,1,62,66,14,25,31,21,54,24,31,28,56,13,40,55,72,21,19,17,42,55,7,54,79,25,68,27,50,66,66,60,11,40,54,12,51,47,22,19,52,61,47,21,18,17,21
25,54,40,28,0,6,46,52,23,61,52,24,48,73,39,45,27,22,7,39,52,48,24,52,87,58,55,9,51,43,63,51,27,38,44,42,25,25,26,53,23,19,67,22,28,20,18,50,50,69,44,18,34,2,47,1,60,64,14,26,30,21,54,23,32,28,56,13,39,54,73,22,19,17,43,55,7,54,79,25,68,28,53,67,66,61,11,41,55,11,51,47,23,20,51,61,47,21,17,17,20
26,55,40,29,0,6,47,51,23,61,53,24,48,73,40,44,27,21,7,39,52,48,24,52,88,58,54,9,53,43,62,53,27,38,44,43,25,25,26,54,23,20,67,22,27,20,18,50,50,69,44,18,33,3,48,1,59,63,14,26,30,21,54,23,32,27,56,12,39,53,73,23,19,17,43,56,7,54,81,25,68,28,53,65,66,61,11,41,55,11,52,48,23,20,51,61,48,21,17,17,20
27,58,42,29,0,6,47,52,23,61,54,24,49,74,39,44,26,22,7,40,51,48,23,52,88,60,52,9,53,43,61,53,26,38,45,43,26,25,26,53,23,21,69,22,26,19,18,50,49,69,44,18,33,3,48,1,58,63,15,26,31,21,54,23,33,27,56,11,38,55,73,23,19,17,43,55,7,54,82,24,69,28,55,66,65,61,11,41,57,10,53,48,23,21,51,63,50,22,17,17,20
28,58,42,28,0,6,47,53,23,61,54,24,50,74,39,44,26,20,7,40,51,48,23,52,88,59,52,9,53,42,63,53,25,38,46,41,26,25,26,53,23,21,68,22,26,20,18,49,49,69,44,18,34,3,51,1,59,63,15,26,31,21,53,23,35,27,58,11,39,54,74,24,20,17,44,55,7,52,81,24,68,28,56,66,64,59,11,41,57,10,52,48,23,22,51,64,50,23,17,17,19
